stopID,stop_Cname,stop_Ename,lon,lat,address
36256,捷運石牌站(東華),MRT Shipai Sta.(Donghua),121.5154878,25.11515658,東華路一段540號北側
36257,綜合市場,General Market,121.51580126263799,25.1157212492135,石牌路二段46號同向
36258,永明派出所,Yongming Police Substation,121.51656399999999,25.117369,石牌路二段93號對向
36259,榮總,Veterans General Hospital,121.51968525315,25.1185668257628,石牌路二段201號對向
36261,榮光新村(榮總東院),Rongguan New Village(Eastern District of V.G.H.),121.5227594,25.12021257,石牌路二段322號同向
36263,福德廟(石牌),Fude Temple(Shipai),121.52567240000002,25.12356742,石牌路二段359號同向
36264,磺溪,Huangxi,121.528123,25.126212,行義路70號同向
36265,明山宮一,Mingshan Temple 1,121.52853700000001,25.128842000000002,行義路128-1號同向
36266,行義路,Xingyi Rd.,121.52810120000001,25.130470300000002,行義路184巷口
36267,行義路一,Xingyi Rd. 1,121.52858,25.13278,行義路188-2號
36270,行義路四,Xingyi Rd. 4,121.5283094,25.13969584,行義路352號同向
36271,惇敘工商(行義),Dunxu High School of Industry and Commerce,121.52727,25.14348,行義路456號
36272,大同之家,Datong House,121.523174,25.146017999999998,東昇路12巷巷口東側
36273,大同之家,Datong House,121.52313999999998,25.14588,地標同向
36275,行義路四,Xingyi Rd. 4,121.52766000000001,25.140279999999997,行義路363號同向
36276,行義路三,Xingyi Rd. 3,121.52816399999999,25.137649,行義路296之2號
36277,行義路二,Xingyi Rd. 2,121.5286395,25.13577979,行義路260巷
36278,行義路一,Xingyi Rd. 1,121.5283054,25.13284684,行義路184巷
36279,行義路,Xingyi Rd.,121.5279257,25.13056285,行義路158巷
36280,明山宮,Mingshan Temple,121.5291514,25.1281062,行義路115號同向
36281,磺溪,Huangxi,121.527588,25.125905,行義路49號同向
38062,實踐國中,Shijian Junior High School,121.55435,24.984560000000002,辛亥路七段53號同向
38063,中港抽水站,Zhonggang Pumping Sta.,121.553332059894,24.98656773744861,辛亥路七段12號同向
38064,溝子口(幸福華興),Gouzikou(Xingfu huaxing),121.5524331,24.98848123,台北市文山區辛亥路6段92號對面同向
38065,懷恩隧道,Huaien Tunnel,121.55339,24.99835,辛亥路五段65號同向
38067,捷運辛亥站,MRT Xinhai Sta.,121.556531813076,25.003739638010305,辛亥路四段162號對面(向北)
38068,辛亥國小,Xinhai Elementary School,121.55871833408999,25.007020150612803,辛亥路四段91號(向北)
38072,大安運動中心,Daan Sports Center,121.54588746726299,25.0203240566478,辛亥路三段55號
36288,綜合市場,General Market,121.515625,25.11599,石牌路二段35號同向
36289,捷運石牌站(西安),MRT Shipai Sta.(Xi’an),121.51501,25.114729,西安街一段367號
38893,南京建國路口,Nanjing & Jianguo Intersection,121.53627250498998,25.0519389515979,南京東路二段上近建國北路一段同向
38894,南京龍江路口,Nanjing & Longjiang Intersection,121.540168930921,25.05188830698669,南京東路三段上近龍江路同向
38895,捷運南京復興站,MRT Nanjing Fuxing Station,121.543561439976,25.0518040049938,南京東路三段上近復興北路同向
38896,南京敦化路口(小巨蛋),Nanjing & Dunhua Intersection(Taipei Arena),121.548353475095,25.051703508400607,南京東路三段上近敦化北路同向(向東)
38897,南京敦化路口(小巨蛋),Nanjing & Dunhua Intersection(Taipei Arena),121.54933,25.05258,敦化北路133號(向北)
38898,長庚醫院,Chang-Gung Memorial Hospital,121.54928999999998,25.05656,敦化北路201號同向
38899,公教住宅,Civil Service Housing,121.55256409999998,25.05792823,民生東路四段105號同向
38900,介壽國中,Jieshou Junior High School,121.555729330306,25.0582385455295,民生東路五段8號同向(向東)
38901,聯合二村,Lianhe Village 2,121.55921675096201,25.0585017739443,民生東路五段76號同向
38902,民生社區活動中心,Minsheng Activity Center,121.560927032747,25.0586405271738,民生東路五段116號同向
38903,三民路,Sanmin Rd. Entrance,121.5634,25.0575,三民路108號同向
38904,三民健康路口(西松高中),Sanmin and Jiankang Intersection(Xisong High School),121.5635808,25.05524502,三民路70號同向
38905,健康新城,Jiankang New Village,121.56216251653,25.054217211062998,健康路246號前
38907,三軍總醫院松山分院,Tri-Servics General Hospital Songshan Branch,121.55787438583499,25.053881747371697,健康路162號前
38909,博仁醫院,Po Jen Hospital,121.55774,25.04937,光復北路36號同向
38910,臺北市區監理所(光復),Taipei City Motor Vehicles Office(Guangfu),121.5577342,25.047620000000002,光復南路8號同向
38911,捷運國父紀念館站(光復),MRT Sun Yat-sen Memorial Hall Sta.(Guangfu),121.55756799999999,25.042558,光復南路178號前
38912,國父紀念館,Dr. Sun Yat-sen Memorial Hall,121.55749963550699,25.0390095904505,光復南路304號同向
38913,市民住宅,Citizens Housing,121.55745520000002,25.03646972,光復南路412號同向
38914,三張犁,Sanzhangli,121.5573365,25.03409828,光復南路570號同向
38916,三興國小(臨江街觀光夜市),Sanxing Elementary School(Linjiang St. Night Market),121.556522,25.028215,基隆路二段123號對面
17993,臺灣警察專科學校,Taiwan Police College,121.55849489419201,24.9982684874929,興隆路三段166號
18127,南京敦化路口(小巨蛋),Nanjing & Dunhua Intersection(Taipei Arena),121.54933,25.05258,敦化北路133號(向北)
18123,市民大道口,Civic Boulevard Entrance,121.5491941,25.04575795,敦化南路一段57號(向北)
18137,民權龍江路口,Minquan and Longjiang Intersection,121.54127521889099,25.0623959365736,民權東路三段(向西)
38073,大安健康服務中心,Daan Dist. Health Center,121.5434997,25.02208456,復興南路二段
38074,復興南路口,Fuxing S. Rd. Entrance,121.542376119519,25.025103528463802,和平東路二段207號
26314,陽明教養院,Yang Ming Home for the Disabled,121.548654,25.110508,仰德大道二段161巷斜對面
26661,平頂古圳步道口,Pingdingguchaun Hiking Trail Entrance,121.58681999999999,25.12814,至善路三段370巷29號同向
26366,福林國小,Fulin Elementary School,121.52976000000001,25.0962,中正路104巷口同向
25920,復興崗,Fuxinggang,121.4926,25.13812,中央北路二段189號對向
26450,岩山里,Yanshan Villiage,121.53757979911501,25.101878014034906,仰德大道一段16號同向(向南)
26574,新安里西站,Xinxianli West Station,121.55443999999999,25.13115,新安路276號同向(向北)
25700,福安宮,Fuan Temple,121.5046188,25.13064857,公館路91號對向
10165,幸福新城,Xingfu New Village,121.45600800000001,25.049301,幸福路505號同向(向東)
10167,化成路口,Huacheng Rd. Entrance,121.46509073052201,25.0493263177027,幸福東路55號同向(向東)
10168,頭前里,Touqian Li,121.46607240000002,25.05098383,化成路410號(向北)
10169,頭前國小,Touqian Elementary School,121.46634399999999,25.05315368,化成路542號(向北)
10171,頭前庄,Touqianzhuang,121.4655436,25.05779469,化成路752號(向北)
10172,新北大道路口,New Taipei Blvd . Entrance,121.465274,25.061164,新北大道1段7號
10173,新北大道中興路口,New Taipei Blvd. & Zhongxing Intersection,121.46814809739901,25.0613446467768,新北大道222號西側
10174,中華路口,Zhonghua Rd. Entrance,121.483061607875,25.0613696251157,新北大道1段170號
10175,臺北車站(忠孝),Taipei Main Sta. (Zhongxiao),121.51700353811,25.0462559043502,捷運臺北車站M6出口(向東)
10176,捷運善導寺站,MRT Shandao Temple Sta.,121.52262900000001,25.044844,忠孝東路一段與林森南口以西30公尺(向東)
10177,華山文創園區,Huashan Cultural and Creative Industries Park,121.526233,25.044024,八德路1段27號對面
10178,忠孝國小,Zhongxiao Elementary School,121.531172,25.042645999999998,台北市忠孝東路二段112號(向東)
10179,臺北科技大學(忠孝),National Taipei U. of Technology(Zhongxiao),121.53418,25.04203,忠孝東路3段10巷巷口東側45公尺處
10180,正義郵局,Zhengyi Post Office,121.53843988618,25.041606978394604,忠孝東路三段160號同向(向東)
10181,懷生國中,Huaisheng Junior High School,121.54088,25.04156,忠孝東路三段232號同向(向東)
10183,頂好市場,Dinghao Market,121.547609588359,25.04144447374589,忠孝東路四段120號同向(向東)
10184,捷運忠孝敦化站,MRT Zhongxiao Dunhua Sta.,121.55037495586001,25.041391012662,忠孝東路四段162號(向東)
10185,阿波羅大廈,Apollo Building,121.553619,25.041262,忠孝東路四段220號同向(向東)
10186,觀光局,Tourism Bureau,121.5562668,25.04126702,忠孝東路段巷4弄300號同向(向東)
10188,聯合報,United Daily News,121.562106434251,25.041134347119197,忠孝東路四段508號同向(向東)
10189,松山高中(松隆),Songshan High School(Songlong),121.567591569732,25.0435711712161,松隆路36號同向(向北)
46102,新聚里,Xinju Villiage,121.566655901166,25.0491343107615,八德路四段313號同向(向西)
10670,捷運西門站,MRT Ximen Sta.,121.508285900629,25.041730058378,中華路一段上公車專用道近寶慶路(向北)
10671,中華路北站,Zhonghua Rd. N. Stop,121.509380726049,25.045696494183503,中華路一段29號同向
10672,臺北車站(忠孝),Taipei Main Sta. (Zhongxiao),121.51700353811,25.0462559043502,捷運臺北車站M6出口
10673,捷運善導寺站,MRT Shandao Temple Sta.,121.52262900000001,25.044844,忠孝東路一段7號對向
10674,華山文創園區,Huashan Cultural and Creative Industries Park,121.526233,25.044024,忠孝東路一段168號
10675,忠孝國小,Zhongxiao Elementary School,121.531172,25.042645999999998,台北市忠孝東路二段112號(向東)
10676,臺北科技大學(忠孝),National Taipei U. of Technology,121.53418,25.04203,忠孝東路三段1號同向
36290,自強街口(西安),Ziqiang St. Entrance(Xi’an),121.51664,25.112289999999998,西安街一段289號同向
36292,明德國中,Mingde Junior High School,121.517707662365,25.107279457424003,明德路29號同向
36293,中正高中,Zhongzheng High School,121.51773999999999,25.10509,文林北路110號同向
37042,中山漢生路口,Zhongshan Hansheng Rd. Intersection,121.470005,25.014023,中山路一段279號(向南)
121768,深坑國小,Shenkeng Elementary School,121.616570605411,25.003092233657604,北深路二段123號巷旁
37047,新北板橋公車站,NTPC Banqiao Bus Station,121.46261000000001,25.012769,縣民大道公車專用月台第三月台(向東)
121767,深坑國小,Shenkeng Elementary School,121.61679407648501,25.003315074772896,北深路二段114號前
37049,鄉雲里,Xiangyun Li,121.4596254,25.00495304,四川路一段86號
37050,福星里,Fuxing Village,121.459747,25.002720999999998,四川路一段180號同向(向南)
37052,忠孝路,Zhongxiao Rd.,121.46230700000001,25.002151,忠孝路110號
37053,重慶忠孝路口,Chongqing & Zhongxiao Rd. Entrance,121.4627049,25.00172351,重慶路232號
37054,中興醫院,Zhongxing Hospital,121.460852,25.001922,忠孝路(向東)
37055,重慶國中(國慶路),Chongqing Junior High School(Guoqing Rd.),121.46341000000001,24.997920999999998,國慶路120號旁(重慶國中前)
37056,郵局,Post Office,121.46202050000001,24.99628371,國慶路161之4號同向
37057,信義路,Xinyi Rd.,121.457544,24.995345,國慶路3號
37059,南雅站,Nanya Stop,121.45028400000001,24.993910999999997,四川路二段130巷旁(向南)
37061,貨饒里,Huorao Li,121.44661299999999,24.98829459,中央路一段106號對向
37062,日新里,Rixin Li,121.44528999999999,24.98613,中央路一段190號同向
37063,大同莊園,Tatung Factory,121.4437416,24.98322088,中央路一段321號對面
37064,土城站,Tucheng Sta.,121.444138,24.980739,中央路一段
37074,重慶國中,Chongqing Junior High School,121.46383870000001,24.99860231,北縣板橋市重慶路334號
37077,福星里,Fuxing Village,121.45985800000001,25.002694,四川路一段247號同向(向北)
37078,鄉雲里,Xiangyun Li,121.45989750000001,25.00438447,北縣板橋市四川路一段109號
37079,後站商圈,Old Banqiao Sta. Shopping Circle,121.461043262981,25.0072766153747,館前東路29號同向(向東)
125200,延平一站(南京),YanpingStop1(Nanjing),121.5113,25.05379973,南京西路350號同向
38957,捷運萬芳醫院站,MRT Wanfang Hospital Sta.,121.557024,24.999802,興隆路3段88號對面(向西)
38958,中國科技大學(興隆),China University of Technology(Xinglong),121.555797991874,25.000405103843498,興隆路三段45號同向
38917,喬治商職,George Vocational High School of Taipei,121.55464029999999,25.02633063,基隆路二段172號南側72公尺
38918,捷運六張犁站(基隆路),MRT Liuzhangli(Keelung Rd.),121.5516159,25.02370304,基隆路二段218號同向
38919,和平高中,Heping High School,121.54763,25.02024,基隆路二段20-1號同向
38920,基隆長興街口,Keelung and Changxing Intersection,121.54464899999999,25.017751999999998,臺北市基隆路三段與長興街口北側候車亭
38921,臺大癌醫(基隆路),NTU Cancer Center(Keelung Rd.),121.542278,25.01576,基隆路三段156巷口東側10公尺同向
38922,臺灣科技大學,NTUST,121.54046399999999,25.01415156,基隆路四段75號同向(向西)
38923,公館,Gongguan,121.538069443257,25.012108958872105,基隆路二段台電營業處對面
38924,福和橋(林森路),Fuhe Bridge(Linsen Rd.),121.523431,25.003877,林森路88號
38925,永元路,Yongyuan Rd.,121.522296,25.00158,永元路89號
38926,秀朗國小,Xiulang Elementary School,121.5208,25.00002000000001,德和路249-4號旁
38927,得和路,Dehe Rd.,121.51834,25.00023,得和路107號
38929,中興二村,Zhongxing Ercun,121.51526876772499,24.9970684513473,中正路97號同向
38930,智光商職,Chih-Kuang Senior Commercial & Industrial Vocational High School,121.51257679999999,24.99403299,中正路64號
38933,捷運景平站,MRT Jingping Sta.,121.51614099999999,24.991961,景平路123號對向
38934,景平路景德街口,Jingping & Jingde Intersection,121.5192959,24.99145231,景平路116號同向
38936,捷運秀朗橋站,MRT Xiulang Bridge Sta.,121.52483600000001,24.990204000000002,景平路3號同向
58463,民生西路口,Minsheng W. Rd. Entrance,121.51798959999999,25.05672598,承德路二段56號
125645,福星公園,FuxingPark,121.50569140000002,25.04596835,漢口、昆明街口
125646,聯合醫院中興院區,TCUHZhongxinBranch,121.50927759999999,25.05025178,鄭州路145號對向
125647,捷運北門站,MRT Beimen Station,121.51013400000001,25.049001999999998,塔城街12號(向南)
38942,中正環河路口,Zhongzheng&Huanhe Rd.Intersection,121.53405,24.990206,中正路688號同向
38952,興得閱覽室,Xingde Reading room,121.55507,24.99579,興隆路三段304巷145號同向
38953,臨時站,Temporary Stop,121.558508,24.993817,興隆路3段304巷27號往北40公尺處
38954,海巡署,Coast Guard Administration1,121.55940859999998,24.99385696,興隆路三段223之5號同向
38955,文山運動中心(興隆),Wenshan Sports Center(Xinglong),121.560053,24.996475,興隆路三段171號前
38960,臺灣警察專科學校,Taiwan Police College,121.55849489419201,24.9982684874929,興隆路三段166號
38961,海巡署,Coast Guard Administration,121.559493216995,24.99467041390261,興隆路三段296號同向
26525,福林國小,Fulin Elementary School,121.52976000000001,25.0962,中正路104巷口同向
35802,大崎腳,Daqijiao,121.5611064,24.95414491,北宜路二段286號同向
27613,海巡署一,Coast Guard Administration1,121.558778,24.993046,興隆路三段302之4號同向
27735,文湖國小,Wenhu Elementary School,121.5615165067,25.0841512660387,內湖路一段101號同向
27674,三民國小,Sanmin Elementary School,121.56362,25.062829999999998,民權東路五段14號
11328,榮總,Veterans General Hospital,121.518052504684,25.1184508084325,石牌路二段183號同向
11330,永明派出所,Yongming Police Substation,121.516366480061,25.117220162283306,石牌路二段85號同向
11964,捷運科技大樓站,MRT Technology Building Sta.,121.54332920000002,25.02679227,復興南路一段
11966,復興南路口,Fuxing S. Rd. Entrance,121.542376119519,25.025103528463802,和平東路二段207號
11968,國北教大實小,National Taipei University of Education Experiment Elementary School,121.54065,25.02532,和平東路二段131號同向
11970,龍門國中(和平),Longmen Jr. High School(Heping),121.53915424376301,25.0255275256686,北市和平東路2段69號(瑞安街交叉口右側)
11972,大安森林公園,Daan Park,121.53631985296002,25.025928047200303,和平東路二段22號對向
11974,溫州街口,Wenzhou St. Entrance,121.532693859225,25.02635481621261,和平東路一段181號(向西)
11990,捷運公館站,MRT Gongguan Station,121.534722,25.014321,羅斯福路公車專用道
11992,師大分部,National Taiwan Normal University Branch,121.538064047069,25.0081406778406,羅斯福路五段上近萬盛街口同向
11996,景明街口,Jingming St. Entrance,121.54225790000001,25.00163127,興隆路一段159號同向
11998,憲光公寓,Xianguang Apartment,121.54389161859,24.9994337628866,興隆路路一段
12000,景興國中,Jingxing Junior High School,121.544575703262,24.9972142117661,景興路30號同向
12002,景華公園,Jinhua Park,121.54455729999998,24.99482216,景興街98號同向
12004,景美國中,Jingmei Junior High School,121.54264520000001,24.992992,景中街29號同向
12008,萬隆,Wanlong,121.54020009999999,24.99931624,羅斯福路六段40號對面候車亭
10677,正義郵局,Zhengyi Post Office,121.53843988618,25.041606978394604,忠孝東路三段160號同向
10678,捷運忠孝復興站,MRT Zhongxiao Fuxing Sta.,121.5423491,25.04153710000001,忠孝東路三段268號同向
10679,頂好市場,Dinghao Market,121.547609588359,25.04144447374589,忠孝東路四段120號同向(向東)
10680,捷運忠孝敦化站,MRT Zhongxiao Dunhua Sta.,121.55037495586001,25.041391012662,忠孝東路四段162號
10682,觀光局,Tourism Bureau,121.5562668,25.04126702,忠孝東路段巷4弄300號同向(向東)
10683,捷運國父紀念館站(忠孝),MRT Sun Yat-sen Memorial Hall Sta.(Zhongxiao),121.55933999999999,25.04119,忠孝東路四段425號對向
10684,聯合報,United Daily News,121.562106434251,25.041134347119197,忠孝東路四段508號同向
10685,松山高中(松隆),Songshan High School(Songlong),121.567591569732,25.0435711712161,松隆路36號同向
10686,松隆路口,Songlong Rd.,121.5695497,25.04479737,松隆路100號同向
10688,國民住宅,Public Housing,121.574507095768,25.045455087245887,永吉路288號同向
10689,永春國小,Yongchun Elementary School,121.57818689999999,25.04534354,永吉路440號同向
10690,捷運後山埤站(永吉),MRT Houshanpi Sta.,121.581945222038,25.04523472781,永吉路585號同向
10692,聯合醫院忠孝院區,"TCUH, Zhongxiao Branch",121.58573600000001,25.048227,忠孝東路六段150號同向
10693,國華新村,Guohua New Village,121.587873523899,25.0488726204446,忠孝東路六段238號同向
10694,陸軍後勤指揮部,Army Logistics Command,121.59096000000001,25.04964,忠孝東路六段326號旁同向
10695,捷運昆陽站,MRT Kunyang,121.594275,25.05036,忠孝東路六段458號
10697,土地公廟,Tudigong Temple,121.596292330392,25.0543174926906,南港路二段
10699,南港輪胎,Nangang Tire,121.60075620256,25.05332424132461,南港路二段142號對面(向東)
10700,台肥新村,Taifei New Village,121.60302173617201,25.053655363077997,南港路二段31號(向東)
10702,南港行政中心,Nangang Dist. Admin. Center,121.60708195059601,25.0543759163622,南港路一段
30448,和平西路一段,Heping W. Rd. 1,121.51751000000002,25.026752,和平西路一段104號對向
28122,振興醫院,Cheng Hsin Medical Center,121.522205010272,25.1181002858817,振興街21號同向
28070,文湖國小,Wenhu Elementary School,121.5615165067,25.0841512660387,內湖路一段101號同向
11578,民生西路口(大稻埕碼頭),Minsheng W. Rd. Entrance (Dadaocheng Wharf),121.51161680000001,25.05744181,延平北路二段127號同向
11579,保安街口,Baoan St. Entrance,121.511472403359,25.059840360230197,延平北路二段215號
11584,蘭州國中,Lanzhou Junior High School,121.5161869,25.06851222,民族西路136號同向
182930,士林監理站,Shilin Motor Vehicles Office,121.51462,25.09512,臺北市士林區承德路5段80號對向
38959,捷運萬芳醫院站,MRT Wanfang Hospital Sta.,121.556845,24.999571,興隆路三段84-96號(向東)
38704,中正環河路口,Zhongzheng & Huanhe Intersection,121.53390209999999,24.99069561,中正路679號
38706,遠東工業城,Far East Industrial City,121.53345060000001,24.98444031,中正路516號同向
38707,慈濟醫院,Buddhist Tzu Chi General Hospital,121.53698,24.98519,建國路289號同向(向北)
38708,江陵二村,Jiangling Ercun,121.5385187,24.98670972,復興路40號同向
38709,景美國小(景文),Jingmei Elementary School(Jingwen),121.54091839824801,24.989105396732203,景文街169號
38710,文山二分局,Wenshan Police Sta. 2,121.541402549692,24.992054877892297,景文街43號同向
38711,景美國中,Jingmei Junior High School,121.542708979168,24.992776404618002,景中街27號對向
38712,景華公園,Jinhua Park,121.5447432,24.99474012,景興路117號同向
38713,景興國中,Jingxing Junior High School,121.54484135625201,24.9969326584305,景興路21號同向
38714,靜心高中,Chingshin Academy,121.54585900000001,24.998797,興隆路2段32號與34號間(向東)
38715,興隆市場,Xinglong Market,121.547902045529,24.9996328919305,興隆路二段68號同向
38716,興德國小,Xingde Elementary School,121.550307886322,25.000970268565503,興隆路二段118號同向
38717,興隆國小,Xinglong Elementary School,121.553328388246,25.001221810212396,興隆路二段226號同向
38718,興隆路口(辛亥),Xinglong Rd. Entrance (Xinhai),121.55521100000001,25.001741,台北市文山區辛亥路4段227號(向北)
36151,頂好市場,Dinghao Market,121.547609588359,25.04144447374589,忠孝東路四段120號同向(向東)
36152,捷運忠孝敦化站,MRT Zhongxiao Dunhua Sta.,121.55037495586001,25.041391012662,忠孝東路四段162號
36153,阿波羅大廈,Apollo Building,121.553619,25.041262,忠孝東路四段220號同向
36155,捷運國父紀念館站(忠孝),MRT Sun Yat-sen Memorial Hall Sta.(Zhongxiao),121.55933999999999,25.04119,忠孝東路四段425號對向
36156,聯合報,United Daily News,121.562106434251,25.041134347119197,忠孝東路四段508號同向
36157,捷運市政府站,MRT Taipei City Hall Sta.,121.5668354,25.04100991,忠孝東路五段61號對向(向東)
36158,市立工農,Songshan High School of Agriculture and Industry,121.57265020000001,25.04085411,忠孝東路五段248號同向
36160,捷運永春站(松山),MRT Yongchun Sta.(Songshan),121.57796100000002,25.041983,北市松山路315之3號
36161,永吉國小,Yongji Elementary School,121.577918664208,25.0435588382657,松山路273號同向
36164,松山車站(松山),Songshan Station(Songshan),121.57793000000001,25.0472,松山路129號同向
36165,虎林街口,Hulin St. Entrance,121.574202,25.048149,信義區松隆路161號同向
36166,永吉國中,Yongji Junior High School,121.572782,25.047435800000002,松隆路208號對向
38973,陽明山總站,Yangmingshan Bus Terminal,121.54603,25.15148,紗帽路143號大都會客運陽明山站
38974,陽明山國家公園管理處,Yangmingshan National Park Headquarters,121.54608,25.15532,陽金公路陽明山第二停車場出口處
38975,童軍站,Boy Scouts Stop,121.54683870000001,25.15831856,竹子湖3號對面
38976,磺仔外,Huangziwai,121.54528,25.16067,三重市河邊北街同向
38977,陽明書屋,Yangming Academy House,121.54484779999999,25.16310508,竹子湖路與中興路交叉口東南側
38978,竹子湖派出所,Zhuza Police Substation,121.5404,25.167270000000002,陽金公路竹子湖路口
38979,頂湖山,Dinghushan,121.54066,25.173372,地標同向
36395,行義路三,Xingyi Rd. 3,121.5282707,25.13776309,行義路269號對向
36397,惇敘工商(行義),Dunxu High School of Industry and Commerce,121.52721000000001,25.14332000000001,行義路456號同向
36398,行義路三,Xingyi Rd. 3,121.52816399999999,25.137649,行義路296之2號
36399,行義路二,Xingyi Rd. 2,121.5286395,25.13577979,行義路260巷
36400,行義路一,Xingyi Rd. 1,121.5283054,25.13284684,行義路184巷
36401,行義路,Xingyi Rd.,121.5279257,25.13056285,行義路158巷
36402,明山宮,Mingshan Temple,121.5291514,25.1281062,行義路115號同向
36403,磺溪,Huangxi,121.527588,25.125905,行義路49號同向
36404,福德廟(行義),Fude Temple(Xingyi),121.52613999999998,25.1246,行義路11號同向
36406,榮光新村(榮總東院),Rongguan New Village(Eastern District of V.G.H.),121.5226771,25.12028036,石牌路二段同向
36407,榮總一,Veterans General Hospital I,121.520551599272,25.11882491586481,石牌路二段201號同向
36408,榮總,Veterans General Hospital,121.518052504684,25.1184508084325,石牌路二段183號同向
36409,永明派出所,Yongming Police Substation,121.516366480061,25.117220162283306,石牌路二段85號同向
36410,綜合市場,General Market,121.515625,25.11599,石牌路二段35號同向
36411,捷運石牌站(西安),MRT Shipai Sta.(Xi’an),121.51501,25.114729,西安街一段367號
36412,自強街口(西安),Ziqiang St. Entrance(Xi’an),121.51664,25.112289999999998,西安街一段289號同向
36414,明德國中,Mingde Junior High School,121.517707662365,25.107279457424003,明德路29號同向
36415,中正高中,Zhongzheng High School,121.51773999999999,25.10509,文林北路110號同向
36416,捷運芝山站(文林),MRT Zhishan Sta.(Wenlin),121.520473605143,25.102263044078693,文林路720號對面
36418,士林國中,Shilin Jr. High School,121.522929,25.094772,臺北市士林區中正路310號
36419,士林區行政中心(中正),Shilin Admin. Center,121.52029374550699,25.0936986773603,中正路439號同向
36420,陽明高中,Yangming High School,121.517889,25.092141,中正路510號南側候車亭(向西)
36421,重陽橋,Chongyang Bridge,121.50852365418699,25.0867169999545,中正路618號同向
12010,捷運萬隆站,MRT Wanlong,121.53925759999998,25.00138697,羅斯福路六段245號
12014,師大分部,National Taiwan Normal University Branch,121.53847030725402,25.007670678378602,羅斯福五段47號
12016,捷運公館站,MRT Gongguan,121.53518500000001,25.013993,羅斯福路公車專用道
12022,師大路,Shida Rd.,121.52848,25.02307,師大路91號同向
12024,師大,National Taiwan Normal U.,121.52853999999999,25.026120000000002,師大路1號
12028,溫州街口,Wenzhou St. Entrance,121.533012542409,25.026097391454506,和平東路一段252號同向(向東)
12032,龍門國中(和平),Longmen Jr. High School(Heping),121.53849219868299,25.025407241407798,和平東路二段58號同向
12034,復興南路口,Fuxing S. Rd. Entrance,121.542239793699,25.0249140592421,和平東路二段106號同向
12036,捷運科技大樓站,MRT Technology Building Sta.,121.5435778,25.02598619,復興南路二段235號同向
12038,開平餐飲學校,Kaiping Culinary School,121.54359,25.029,復興南路二段133號
12040,大安高工,Daan Vocational High School,121.5436779,25.0319747,復興南路二段33號
12042,捷運大安站(復興),MRT Daan Sta.(Fuxing),121.54387,25.0341,復興南路一段305號
12044,和安里,Hean Villiage,121.543866,25.035508,復興南路一段273號(向北)
12046,聯合醫院仁愛院區,Renai Hospital,121.543905345353,25.03850378576789,復興南路一段
12048,捷運忠孝復興站,MRT Zhongxiao Fuxing Sta.,121.54391000000001,25.042932,復興南路1段129號
12054,捷運南京復興站,MRT Nanjing Fuxing Station,121.54428,25.053562,復興北路
10012,蘆洲派出所,Luzhou Police Substation,121.4732683,25.0819121,中山二路81號同向
10014,溪墘,Xiqian,121.4767899,25.08152373,中山一路107號同向
10016,捷運徐匯中學站,MRTSt.IgnatiusHighSchool,121.479321,25.080739,蘆洲巿中山一路49號
10018,徐匯中學,St. Ignatius High School,121.481238194798,25.07957938184461,三和路四段398號同向
10020,幸福戲院,Xingfu Theater,121.48307040000002,25.07861972,三和路四段364號同向
10022,建和新村,Jianhe New Village,121.48452140000002,25.07777593,三和路四段314號同向
10024,三和國中,Sanhe Junior High School,121.48856950179,25.075482682654,三和路四段216號
10028,厚德派出所,Houde Police Substation,121.49296299999999,25.07293,三和路三段160號同向(向東)
10032,龍門路口(三和路),Longmen Rd. Entrance(Sanhe Rd.),121.49569,25.07103900000001,新北市三重區三和路三段48號
10034,三重國小,Sanchong Elementary School,121.49806000000001,25.06934,三和路二段212號
10036,長泰派出所,Changtai Police Substation,121.499510882057,25.068359768708802,三和路二段156號同向
10038,長生街口,Changsheng St. Entrance,121.500788879211,25.067181121602502,三和路二段16號同向
29264,康寧護專,Kangning Junior College of Medical Care & Management,121.60948370000001,25.07448959,康寧路137號北側20公尺對面
21956,南港水廠,Nangang Water Plant,121.615625,25.049543,研究院路一段187號對面
21958,中研新村,Zhongyan New Village,121.61555,25.044829999999997,臺北市研究院路2段88號
21959,中研院,Academia Sinica,121.61648000000001,25.043129999999998,研究院路二段108號北側候車亭
21960,胡適公園,Hushih Park,121.61733799999999,25.039528,臺北市研究院路2段132巷巷口南側25公尺
21961,九如里一,Jiuru Village 1,121.61690149999998,25.03813813,研究院路二段158號同向(向南)
21962,凌雲五村,Lingyun Village 5,121.61689299999999,25.036259,研究院路二段226號對向
21963,九如里二,Jiuru Villiage 2,121.61617079999999,25.03500483,研究院路三段35號對向(向西)
21980,鳳山街口,Fengshan St. Entrance,121.41312309999999,25.02484743,中正路
21981,丹鳳派出所,Danfeng Police Substation,121.415224,25.027524,雙鳳路84號對面
21983,富國路口,Fuguo Rd. Entrance,121.418718,25.026259,富國路28號(向東)
22954,行天宮,Xingtian Temple,121.5334449,25.06316776,松江路378號
36167,松隆路口,Songlong Rd. Entrance,121.56946609999999,25.04506685,松隆路65號同向
36168,松山高中(松隆),Songshan High School(Songlong),121.5675057,25.04378103,松隆路36號對向
36169,聯合報,United Daily News,121.5630899,25.04132664,忠孝東路四段550號對向
36219,洲仔,Zhouzi,121.44486,25.09143,成泰路三段145號
